basename,anger,disgust,fear,joy,neutral,sadness,surprise
train/0002/dia660_utt2,0,0,0,0,1,0,0
train/0056/dia660_utt3,0,0,0,0,1,0,0
train/0056/dia660_utt4,1,0,0,0,0,0,0
train/0056/dia660_utt5,0,0,0,0,0,1,0
train/0056/dia660_utt6,0,0,0,0,0,1,0
train/0002/dia660_utt7,0,0,0,1,0,0,0
train/0002/dia660_utt8,0,0,0,0,1,0,0
train/0002/dia660_utt9,0,0,0,1,0,0,0
train/0004/dia661_utt0,1,0,0,0,0,0,0
train/0003/dia661_utt1,0,0,0,0,0,0,1
train/0004/dia661_utt2,0,0,0,0,1,0,0
train/0003/dia661_utt3,0,0,0,0,1,0,0
train/0004/dia661_utt4,0,0,0,0,1,0,0
train/0003/dia661_utt5,0,0,0,0,1,0,0
train/0004/dia661_utt6,0,0,0,0,1,0,0
train/0003/dia661_utt7,1,0,0,0,0,0,0
train/0004/dia661_utt8,1,0,0,0,0,0,0
train/0003/dia661_utt9,0,0,0,0,0,1,0
train/0004/dia662_utt0,0,0,0,0,1,0,0
train/0004/dia662_utt1,0,0,0,0,1,0,0
train/0004/dia662_utt2,0,0,0,0,1,0,0
train/0198/dia662_utt3,0,0,0,0,1,0,0
train/0247/dia662_utt4,0,0,0,0,1,0,0
train/0198/dia662_utt5,0,0,0,0,1,0,0
train/0004/dia662_utt6,0,0,0,0,0,1,0
train/0003/dia663_utt0,0,0,0,1,0,0,0
train/0001/dia663_utt1,0,0,0,0,1,0,0
train/0003/dia663_utt2,0,0,0,1,0,0,0
train/0001/dia663_utt3,0,0,0,1,0,0,0
train/0003/dia663_utt4,0,0,0,0,1,0,0
train/0001/dia663_utt5,0,0,0,0,1,0,0
train/0003/dia663_utt6,0,0,0,0,1,0,0
train/0001/dia663_utt7,0,0,0,0,1,0,0
train/0004/dia663_utt8,0,0,0,0,1,0,0
train/0001/dia663_utt9,0,0,0,0,1,0,0
train/0004/dia664_utt0,0,0,0,0,1,0,0
train/0006/dia664_utt1,0,0,0,0,0,1,0
train/0003/dia664_utt2,0,0,0,0,0,1,0
train/0006/dia664_utt3,0,0,0,0,0,1,0
train/0003/dia664_utt4,1,0,0,0,0,0,0
train/0003/dia664_utt5,0,0,0,0,1,0,0
train/0004/dia664_utt6,0,0,0,0,1,0,0
train/0003/dia664_utt7,0,0,0,0,1,0,0
train/0004/dia664_utt8,0,0,0,0,1,0,0
train/0248/dia665_utt0,0,0,0,0,1,0,0
train/0000/dia665_utt1,0,0,0,1,0,0,0
train/0010/dia665_utt10,0,0,0,0,1,0,0
train/0000/dia665_utt11,0,0,0,0,1,0,0
train/0005/dia665_utt12,0,0,0,0,1,0,0
train/0010/dia665_utt13,0,0,0,0,1,0,0
train/0010/dia665_utt14,0,0,0,0,1,0,0
train/0000/dia665_utt15,0,1,0,0,0,0,0
train/0248/dia665_utt16,0,0,0,0,1,0,0
train/0000/dia665_utt17,0,0,0,0,0,0,1
train/0005/dia665_utt18,1,0,0,0,0,0,0
train/0005/dia665_utt2,0,0,0,0,1,0,0
train/0248/dia665_utt3,0,0,0,0,1,0,0
train/0000/dia665_utt4,0,0,0,0,0,0,1
train/0248/dia665_utt5,0,0,0,0,1,0,0
train/0000/dia665_utt6,0,0,0,0,1,0,0
train/0248/dia665_utt7,0,0,0,0,1,0,0
train/0000/dia665_utt8,0,0,0,0,0,0,1
train/0005/dia665_utt9,0,0,0,0,1,0,0
train/0004/dia666_utt0,0,0,0,0,1,0,0
train/0001/dia666_utt1,0,0,0,0,1,0,0
train/0002/dia666_utt10,0,0,0,0,0,0,1
train/0001/dia666_utt11,1,0,0,0,0,0,0
train/0091/dia666_utt12,0,0,0,0,1,0,0
train/0001/dia666_utt13,0,0,0,0,1,0,0
train/0091/dia666_utt14,0,0,0,0,1,0,0
train/0001/dia666_utt15,0,0,0,1,0,0,0
train/0000/dia666_utt16,0,0,0,0,1,0,0
train/0004/dia666_utt2,0,0,0,0,0,0,1
train/0000/dia666_utt3,0,1,0,0,0,0,0
train/0004/dia666_utt4,1,0,0,0,0,0,0
train/0001/dia666_utt5,0,0,0,0,1,0,0
train/0004/dia666_utt6,0,0,0,0,1,0,0
train/0001/dia666_utt7,0,0,0,0,1,0,0
train/0002/dia666_utt8,0,0,1,0,0,0,0
train/0001/dia666_utt9,1,0,0,0,0,0,0
train/0001/dia667_utt0,0,0,0,1,0,0,0
train/0003/dia667_utt1,0,0,0,1,0,0,0
train/0001/dia667_utt2,0,0,0,0,0,1,0
train/0003/dia667_utt3,0,0,0,0,1,0,0
train/0001/dia667_utt4,0,0,0,1,0,0,0
train/0003/dia667_utt5,0,0,0,0,1,0,0
train/0001/dia667_utt6,0,0,0,1,0,0,0
train/0003/dia667_utt7,0,0,0,0,1,0,0
train/0001/dia667_utt8,0,0,0,0,0,1,0
train/0003/dia667_utt9,0,0,0,0,1,0,0
train/0001/dia668_utt0,0,0,0,1,0,0,0
train/0003/dia668_utt1,0,0,0,0,1,0,0
train/0185/dia669_utt0,0,0,0,0,1,0,0
train/0002/dia669_utt1,0,0,0,1,0,0,0
train/0185/dia669_utt2,0,0,0,1,0,0,0
train/0002/dia669_utt3,0,0,0,0,0,0,1
train/0185/dia669_utt4,0,0,0,0,1,0,0
train/0000/dia66_utt1,0,0,0,0,1,0,0
train/0000/dia66_utt10,0,0,0,1,0,0,0
train/0001/dia66_utt11,0,0,0,0,0,1,0
train/0000/dia66_utt12,0,0,0,0,1,0,0
train/0000/dia66_utt2,0,0,0,0,1,0,0
train/0001/dia66_utt3,0,0,0,0,1,0,0
train/0000/dia66_utt4,0,0,0,0,1,0,0
train/0001/dia66_utt5,0,0,0,0,0,0,1
train/0000/dia66_utt6,0,0,0,0,1,0,0
train/0001/dia66_utt7,0,0,0,0,1,0,0
train/0000/dia66_utt8,0,0,0,0,0,1,0
train/0001/dia66_utt9,0,0,0,1,0,0,0
train/0001/dia670_utt0,0,0,0,1,0,0,0
train/0002/dia670_utt1,1,0,0,0,0,0,0
train/0001/dia670_utt10,0,0,0,1,0,0,0
train/0001/dia670_utt11,0,0,0,1,0,0,0
train/0002/dia670_utt12,0,0,0,0,1,0,0
train/0001/dia670_utt13,0,0,0,1,0,0,0
train/0002/dia670_utt14,0,0,0,0,1,0,0
train/0001/dia670_utt15,0,0,0,0,0,1,0
train/0002/dia670_utt2,0,0,0,0,0,1,0
train/0002/dia670_utt3,1,0,0,0,0,0,0
train/0001/dia670_utt4,0,0,0,1,0,0,0
train/0002/dia670_utt5,0,0,0,0,1,0,0
train/0001/dia670_utt6,0,0,0,0,1,0,0
train/0002/dia670_utt7,1,0,0,0,0,0,0
train/0001/dia670_utt8,0,0,0,1,0,0,0
train/0001/dia670_utt9,1,0,0,0,0,0,0
train/0004/dia671_utt0,0,0,0,0,1,0,0
train/0006/dia671_utt1,0,0,0,0,1,0,0
train/0006/dia671_utt10,0,0,0,0,0,0,1
train/0004/dia671_utt11,0,0,0,0,0,0,1
train/0004/dia671_utt12,0,0,0,0,1,0,0
train/0006/dia671_utt13,0,0,0,0,1,0,0
train/0004/dia671_utt14,0,0,0,0,1,0,0
train/0006/dia671_utt15,1,0,0,0,0,0,0
train/0004/dia671_utt16,0,0,0,0,1,0,0
train/0006/dia671_utt17,1,0,0,0,0,0,0
train/0004/dia671_utt2,0,0,0,0,1,0,0
train/0006/dia671_utt3,0,0,0,0,1,0,0
train/0006/dia671_utt4,0,0,0,0,1,0,0
train/0006/dia671_utt5,0,0,0,0,1,0,0
train/0004/dia671_utt6,0,0,0,0,1,0,0
train/0006/dia671_utt7,0,0,0,0,1,0,0
train/0006/dia671_utt8,0,0,0,0,0,0,1
train/0004/dia671_utt9,0,0,0,1,0,0,0
train/0006/dia672_utt0,0,0,0,0,1,0,0
train/0002/dia672_utt1,0,0,0,0,0,0,1
train/0006/dia672_utt10,0,0,0,0,1,0,0
train/0002/dia672_utt11,1,0,0,0,0,0,0
train/0002/dia672_utt12,1,0,0,0,0,0,0
train/0006/dia672_utt13,0,0,0,0,1,0,0
train/0002/dia672_utt14,0,0,0,1,0,0,0
train/0006/dia672_utt15,0,0,0,1,0,0,0
train/0006/dia672_utt2,0,0,0,1,0,0,0
train/0002/dia672_utt3,0,0,0,0,0,0,1
train/0006/dia672_utt4,0,0,0,0,1,0,0
train/0006/dia672_utt5,0,0,0,1,0,0,0
train/0006/dia672_utt6,0,0,0,1,0,0,0
train/0002/dia672_utt7,0,0,0,0,1,0,0
train/0006/dia672_utt8,0,0,0,0,0,1,0
train/0002/dia672_utt9,0,0,1,0,0,0,0
train/0249/dia673_utt0,0,0,0,0,1,0,0
train/0006/dia673_utt1,0,0,0,0,1,0,0
train/0006/dia673_utt10,0,0,0,0,1,0,0
train/0249/dia673_utt11,0,0,0,0,1,0,0
train/0006/dia673_utt12,0,0,0,0,1,0,0
train/0249/dia673_utt13,0,0,0,0,1,0,0
train/0006/dia673_utt14,0,0,0,0,1,0,0
train/0249/dia673_utt15,0,0,0,0,1,0,0
train/0006/dia673_utt16,0,0,0,0,1,0,0
train/0249/dia673_utt17,0,0,0,0,1,0,0
train/0006/dia673_utt18,0,0,0,0,0,0,1
train/0006/dia673_utt19,0,0,0,0,0,0,1
train/0249/dia673_utt2,0,0,0,0,1,0,0
train/0006/dia673_utt20,0,0,1,0,0,0,0
train/0006/dia673_utt3,0,0,0,0,1,0,0
train/0249/dia673_utt4,0,0,0,0,1,0,0
train/0249/dia673_utt5,0,0,0,0,1,0,0
train/0006/dia673_utt6,0,0,0,0,1,0,0
train/0249/dia673_utt7,0,0,0,0,0,0,1
train/0006/dia673_utt8,0,0,0,0,1,0,0
train/0249/dia673_utt9,0,0,0,0,1,0,0
train/0006/dia674_utt0,0,0,0,0,1,0,0
train/0004/dia674_utt1,0,0,0,0,1,0,0
train/0000/dia674_utt2,0,0,0,0,1,0,0
train/0004/dia674_utt3,0,0,0,0,0,0,1
train/0000/dia674_utt4,0,0,0,0,1,0,0
train/0003/dia674_utt5,0,0,0,0,1,0,0
train/0003/dia674_utt6,0,0,0,0,1,0,0
train/0003/dia674_utt7,0,0,0,0,1,0,0
train/0006/dia674_utt8,0,0,0,0,1,0,0
train/0000/dia675_utt0,0,0,0,0,1,0,0
train/0142/dia675_utt1,0,0,0,1,0,0,0
train/0000/dia675_utt2,0,0,0,0,1,0,0
train/0002/dia675_utt3,0,0,0,0,1,0,0
train/0000/dia675_utt4,0,0,0,0,1,0,0
train/0002/dia675_utt5,0,0,0,0,1,0,0
train/0006/dia676_utt0,0,0,0,0,0,1,0
train/0002/dia676_utt1,0,0,0,0,0,0,1
train/0002/dia676_utt10,1,0,0,0,0,0,0
train/0006/dia676_utt11,0,0,0,0,0,0,1
train/0002/dia676_utt12,1,0,0,0,0,0,0
train/0006/dia676_utt13,0,0,0,0,1,0,0
train/0002/dia676_utt14,1,0,0,0,0,0,0
train/0002/dia676_utt2,0,0,0,0,0,0,1
train/0002/dia676_utt3,0,0,0,0,0,1,0
train/0002/dia676_utt4,0,0,1,0,0,0,0
train/0002/dia676_utt5,0,0,0,0,0,1,0
train/0006/dia676_utt6,0,0,0,0,0,1,0
train/0006/dia676_utt7,0,0,0,0,0,1,0
train/0002/dia676_utt8,0,0,0,0,0,0,1
train/0006/dia676_utt9,0,0,0,0,0,1,0
train/0004/dia677_utt0,0,0,0,0,0,0,1
train/0003/dia677_utt1,0,0,0,0,1,0,0
train/0004/dia677_utt2,0,0,0,1,0,0,0
train/0006/dia677_utt3,0,0,0,0,1,0,0
train/0000/dia678_utt0,0,0,0,0,1,0,0
train/0003/dia678_utt1,0,0,0,0,1,0,0
train/0005/dia678_utt10,0,0,0,0,0,0,1
train/0000/dia678_utt11,0,0,0,0,1,0,0
train/0005/dia678_utt12,0,0,0,1,0,0,0
train/0003/dia678_utt13,0,0,0,0,1,0,0
train/0002/dia678_utt14,0,0,0,0,1,0,0
train/0000/dia678_utt15,0,0,0,1,0,0,0
train/0005/dia678_utt16,0,0,0,0,1,0,0
train/0005/dia678_utt17,0,0,0,0,1,0,0
train/0003/dia678_utt18,0,0,0,0,1,0,0
train/0005/dia678_utt2,0,0,0,0,1,0,0
train/0000/dia678_utt3,0,0,0,0,1,0,0
train/0004/dia678_utt4,0,0,0,1,0,0,0
train/0005/dia678_utt5,0,0,0,0,1,0,0
train/0000/dia678_utt6,0,0,0,0,1,0,0
train/0005/dia678_utt7,0,0,0,0,0,0,1
train/0000/dia678_utt8,0,0,0,0,1,0,0
train/0002/dia678_utt9,0,0,0,1,0,0,0
train/0002/dia679_utt0,0,0,0,0,1,0,0
train/0003/dia679_utt1,0,0,0,0,1,0,0
train/0004/dia679_utt10,0,0,0,1,0,0,0
train/0000/dia679_utt11,0,0,0,0,1,0,0
train/0004/dia679_utt12,0,0,1,0,0,0,0
train/0004/dia679_utt13,1,0,0,0,0,0,0
train/0004/dia679_utt14,1,0,0,0,0,0,0
train/0001/dia679_utt15,1,0,0,0,0,0,0
train/0000/dia679_utt16,0,0,0,0,1,0,0
train/0002/dia679_utt2,0,0,0,1,0,0,0
train/0003/dia679_utt3,0,0,0,1,0,0,0
train/0002/dia679_utt4,0,0,0,0,0,0,1
train/0002/dia679_utt5,0,0,0,0,0,0,1
train/0004/dia679_utt6,0,0,0,0,1,0,0
train/0003/dia679_utt7,0,0,0,1,0,0,0
train/0002/dia679_utt8,0,0,0,0,0,0,1
train/0003/dia679_utt9,0,0,0,1,0,0,0
train/0002/dia67_utt0,0,0,0,0,0,0,1
train/0006/dia67_utt1,0,0,0,0,1,0,0
train/0002/dia67_utt10,0,0,0,1,0,0,0
train/0006/dia67_utt11,0,0,0,1,0,0,0
train/0000/dia67_utt12,0,0,0,0,1,0,0
train/0000/dia67_utt13,0,0,0,0,1,0,0
train/0000/dia67_utt14,0,0,0,0,1,0,0
train/0000/dia67_utt15,1,0,0,0,0,0,0
train/0002/dia67_utt2,0,0,0,1,0,0,0
train/0006/dia67_utt3,0,0,0,0,1,0,0
train/0002/dia67_utt5,0,0,0,1,0,0,0
train/0002/dia67_utt6,0,0,0,0,0,1,0
train/0002/dia67_utt7,0,0,0,1,0,0,0
train/0002/dia67_utt8,0,0,0,1,0,0,0
train/0006/dia67_utt9,0,0,0,0,1,0,0
train/0001/dia680_utt0,0,0,0,1,0,0,0
train/0002/dia680_utt1,0,0,0,0,0,0,1
train/0001/dia680_utt10,0,0,0,1,0,0,0
train/0001/dia680_utt11,0,0,0,0,1,0,0
train/0001/dia680_utt12,0,0,0,0,1,0,0
train/0001/dia680_utt13,0,0,0,0,0,1,0
train/0002/dia680_utt14,0,0,0,0,0,1,0
train/0001/dia680_utt2,0,0,0,0,0,0,1
train/0001/dia680_utt3,0,0,0,1,0,0,0
train/0001/dia680_utt4,0,0,0,0,1,0,0
train/0000/dia680_utt5,0,0,0,0,0,1,0
train/0002/dia680_utt6,0,0,0,0,1,0,0
train/0000/dia680_utt7,0,0,0,0,1,0,0
train/0002/dia680_utt8,0,0,0,1,0,0,0
train/0001/dia680_utt9,0,0,0,1,0,0,0
train/0001/dia681_utt0,0,0,0,0,1,0,0
train/0004/dia681_utt1,0,0,0,0,1,0,0
train/0000/dia681_utt2,0,0,0,0,0,1,0
train/0006/dia681_utt3,0,1,0,0,0,0,0
train/0002/dia681_utt4,0,0,0,0,0,1,0
train/0006/dia681_utt5,0,0,0,0,1,0,0
train/0006/dia682_utt0,0,0,0,0,0,1,0
train/0006/dia682_utt1,0,0,0,0,1,0,0
train/0006/dia682_utt10,0,0,0,0,1,0,0
train/0002/dia682_utt11,0,0,0,0,1,0,0
train/0016/dia682_utt12,0,0,0,0,1,0,0
train/0006/dia682_utt13,0,0,0,0,1,0,0
train/0000/dia682_utt14,0,0,0,0,1,0,0
train/0006/dia682_utt2,0,0,0,0,1,0,0
train/0006/dia682_utt3,0,0,0,0,1,0,0
train/0003/dia682_utt4,0,0,0,0,1,0,0
train/0001/dia682_utt5,0,0,0,1,0,0,0
train/0002/dia682_utt6,0,0,0,1,0,0,0
train/0004/dia682_utt7,0,0,0,0,1,0,0
train/0000/dia682_utt8,0,0,0,1,0,0,0
train/0004/dia682_utt9,0,0,0,0,1,0,0
train/0006/dia683_utt0,0,0,0,1,0,0,0
train/0003/dia684_utt0,0,0,0,0,1,0,0
train/0002/dia684_utt1,0,0,0,0,1,0,0
train/0003/dia684_utt2,0,0,0,0,1,0,0
train/0001/dia685_utt0,0,0,0,0,1,0,0
train/0003/dia685_utt1,0,0,0,0,1,0,0
train/0001/dia686_utt0,0,0,0,0,1,0,0
train/0002/dia686_utt1,0,0,0,0,1,0,0
train/0001/dia686_utt10,0,0,0,0,1,0,0
train/0002/dia686_utt11,0,0,0,0,0,0,1
train/0001/dia686_utt2,0,0,0,0,1,0,0
train/0002/dia686_utt3,1,0,0,0,0,0,0
train/0001/dia686_utt4,0,1,0,0,0,0,0
train/0002/dia686_utt5,1,0,0,0,0,0,0
train/0001/dia686_utt6,0,0,0,0,0,1,0
train/0001/dia686_utt7,0,0,0,1,0,0,0
train/0001/dia686_utt8,0,0,0,0,1,0,0
train/0002/dia686_utt9,0,0,0,1,0,0,0
train/0002/dia687_utt0,0,0,0,0,1,0,0
train/0038/dia687_utt1,0,0,0,0,1,0,0
train/0002/dia687_utt2,0,0,0,0,1,0,0
train/0002/dia687_utt3,0,0,0,0,1,0,0
train/0002/dia687_utt4,0,0,0,0,0,0,1
train/0002/dia687_utt5,0,0,0,0,0,0,1
train/0002/dia687_utt6,0,0,0,0,0,0,1
train/0002/dia687_utt7,0,0,0,0,0,0,1
train/0004/dia688_utt0,0,0,0,0,1,0,0
train/0112/dia689_utt0,0,0,0,0,1,0,0
train/0001/dia689_utt1,0,0,0,1,0,0,0
train/0006/dia689_utt10,0,0,0,0,1,0,0
train/0002/dia689_utt11,0,0,0,0,1,0,0
train/0006/dia689_utt12,0,0,0,0,1,0,0
train/0002/dia689_utt13,0,0,0,0,0,0,1
train/0006/dia689_utt14,0,0,0,0,1,0,0
train/0006/dia689_utt2,0,0,0,0,1,0,0
train/0001/dia689_utt3,0,0,0,0,1,0,0
train/0112/dia689_utt4,0,0,0,0,1,0,0
train/0001/dia689_utt5,0,0,0,0,1,0,0
train/0006/dia689_utt6,0,0,0,0,0,0,1
train/0001/dia689_utt7,0,0,0,1,0,0,0
train/0006/dia689_utt8,0,0,0,1,0,0,0
train/0001/dia689_utt9,0,0,0,1,0,0,0
train/0058/dia68_utt0,1,0,0,0,0,0,0
train/0004/dia68_utt1,0,0,0,1,0,0,0
train/0058/dia68_utt2,0,0,0,0,1,0,0
train/0004/dia68_utt3,0,0,0,0,0,0,1
train/0001/dia690_utt0,0,0,0,0,1,0,0
train/0000/dia690_utt1,0,0,0,1,0,0,0
train/0002/dia690_utt2,0,0,0,1,0,0,0
train/0001/dia690_utt3,0,0,0,1,0,0,0
train/0000/dia690_utt4,0,0,0,0,0,0,1
train/0001/dia690_utt5,0,0,0,0,0,0,1
train/0002/dia690_utt6,0,0,0,0,0,0,1
train/0000/dia690_utt7,0,0,0,0,0,0,1
train/0002/dia690_utt8,0,0,0,0,0,0,1
train/0001/dia690_utt9,0,0,0,0,0,0,1
train/0196/dia691_utt0,0,0,0,1,0,0,0
train/0006/dia692_utt0,0,0,0,0,0,1,0
train/0002/dia692_utt1,0,0,0,0,1,0,0
train/0004/dia693_utt0,0,0,0,0,1,0,0
train/0084/dia693_utt1,0,0,0,0,1,0,0
train/0084/dia693_utt2,1,0,0,0,0,0,0
train/0084/dia693_utt3,1,0,0,0,0,0,0
train/0084/dia693_utt4,1,0,0,0,0,0,0
train/0004/dia693_utt5,1,0,0,0,0,0,0
train/0003/dia694_utt0,0,0,0,1,0,0,0
train/0002/dia694_utt1,0,0,0,0,1,0,0
train/0003/dia694_utt2,0,0,0,0,1,0,0
train/0002/dia694_utt3,0,0,0,0,0,1,0
train/0138/dia695_utt0,0,1,0,0,0,0,0
train/0002/dia695_utt1,0,0,1,0,0,0,0
train/0138/dia695_utt2,0,0,0,1,0,0,0
train/0002/dia695_utt3,0,0,1,0,0,0,0
train/0138/dia695_utt4,0,0,0,1,0,0,0
train/0002/dia695_utt5,1,0,0,0,0,0,0
train/0138/dia695_utt6,0,0,0,1,0,0,0
train/0004/dia696_utt0,0,0,0,0,1,0,0
train/0002/dia696_utt1,0,0,0,0,0,0,1
train/0004/dia696_utt2,0,0,0,0,1,0,0
train/0002/dia696_utt3,0,0,0,0,0,0,1
train/0002/dia696_utt4,1,0,0,0,0,0,0
train/0002/dia696_utt5,1,0,0,0,0,0,0
train/0002/dia696_utt6,1,0,0,0,0,0,0
train/0002/dia696_utt7,1,0,0,0,0,0,0
train/0000/dia697_utt0,0,0,0,1,0,0,0
train/0003/dia697_utt1,0,0,0,0,0,0,1
train/0000/dia697_utt2,0,0,0,1,0,0,0
train/0003/dia697_utt3,0,0,0,0,1,0,0
train/0000/dia697_utt4,0,0,0,1,0,0,0
train/0004/dia697_utt5,0,0,0,0,0,0,1
train/0002/dia697_utt6,0,0,0,0,0,0,1
train/0016/dia697_utt7,0,0,0,0,0,0,1
train/0006/dia698_utt0,1,0,0,0,0,0,0
train/0002/dia698_utt1,0,0,0,0,1,0,0
train/0006/dia698_utt2,1,0,0,0,0,0,0
train/0002/dia698_utt3,0,1,0,0,0,0,0
train/0006/dia698_utt4,0,0,0,0,1,0,0
train/0002/dia698_utt5,0,0,0,0,0,1,0
train/0006/dia698_utt6,0,0,0,0,0,0,1
train/0002/dia698_utt7,0,0,0,0,0,1,0
train/0000/dia699_utt0,0,0,0,0,0,0,1
train/0250/dia699_utt1,1,0,0,0,0,0,0
train/0000/dia699_utt10,0,0,0,0,1,0,0
train/0251/dia699_utt11,0,1,0,0,0,0,0
train/0000/dia699_utt12,1,0,0,0,0,0,0
train/0251/dia699_utt13,1,0,0,0,0,0,0
train/0000/dia699_utt14,0,0,0,0,1,0,0
train/0000/dia699_utt2,1,0,0,0,0,0,0
train/0250/dia699_utt3,1,0,0,0,0,0,0
train/0251/dia699_utt4,0,0,0,0,1,0,0
train/0000/dia699_utt5,0,1,0,0,0,0,0
train/0251/dia699_utt6,0,0,0,0,0,0,1
train/0000/dia699_utt7,0,1,0,0,0,0,0
train/0250/dia699_utt8,1,0,0,0,0,0,0
train/0251/dia699_utt9,0,0,0,0,1,0,0
train/0003/dia69_utt0,0,0,0,1,0,0,0
train/0003/dia69_utt1,0,0,0,0,1,0,0
train/0049/dia69_utt2,0,0,0,0,1,0,0
train/0003/dia69_utt3,0,0,0,0,0,0,1
train/0000/dia69_utt4,0,0,0,0,0,1,0
train/0003/dia69_utt5,0,0,0,0,1,0,0
train/0000/dia69_utt6,1,0,0,0,0,0,0
train/0003/dia6_utt0,0,0,0,1,0,0,0
train/0004/dia6_utt1,0,0,0,0,0,0,1
train/0004/dia6_utt10,1,0,0,0,0,0,0
train/0004/dia6_utt11,1,0,0,0,0,0,0
train/0004/dia6_utt12,0,0,0,0,1,0,0
train/0004/dia6_utt13,0,0,0,0,1,0,0
train/0003/dia6_utt14,0,0,0,0,0,1,0
train/0003/dia6_utt15,0,0,0,0,0,1,0
train/0003/dia6_utt16,0,0,0,0,0,1,0
train/0003/dia6_utt17,0,0,0,0,0,0,1
train/0003/dia6_utt18,1,0,0,0,0,0,0
train/0003/dia6_utt19,1,0,0,0,0,0,0
train/0003/dia6_utt2,0,0,0,1,0,0,0
train/0003/dia6_utt20,1,0,0,0,0,0,0
train/0003/dia6_utt21,1,0,0,0,0,0,0
train/0004/dia6_utt3,0,0,0,0,1,0,0
train/0003/dia6_utt4,0,0,0,0,1,0,0
train/0004/dia6_utt5,1,0,0,0,0,0,0
train/0003/dia6_utt6,0,0,0,1,0,0,0
train/0004/dia6_utt7,0,0,0,0,1,0,0
train/0003/dia6_utt8,0,0,0,0,0,0,1
train/0004/dia6_utt9,1,0,0,0,0,0,0
train/0006/dia700_utt0,0,0,0,0,1,0,0
train/0002/dia700_utt1,0,0,0,0,1,0,0
train/0002/dia700_utt10,1,0,0,0,0,0,0
train/0006/dia700_utt11,0,0,0,0,0,1,0
train/0002/dia700_utt12,0,0,0,0,1,0,0
train/0006/dia700_utt2,0,0,0,0,1,0,0
train/0002/dia700_utt3,1,0,0,0,0,0,0
train/0002/dia700_utt4,1,0,0,0,0,0,0
train/0002/dia700_utt5,1,0,0,0,0,0,0
train/0002/dia700_utt6,0,0,0,0,0,1,0
train/0006/dia700_utt7,0,0,0,0,1,0,0
train/0002/dia700_utt8,1,0,0,0,0,0,0
train/0006/dia700_utt9,0,0,0,0,1,0,0
train/0003/dia701_utt0,0,0,0,0,1,0,0
train/0001/dia701_utt1,0,0,0,0,1,0,0
train/0001/dia702_utt0,0,0,0,1,0,0,0
train/0003/dia702_utt1,0,0,0,0,0,1,0
train/0001/dia702_utt2,0,0,0,0,1,0,0
train/0001/dia703_utt0,0,0,0,0,1,0,0
train/0238/dia703_utt1,0,0,0,0,1,0,0
train/0011/dia703_utt2,0,0,0,0,1,0,0
train/0001/dia703_utt3,0,0,0,0,0,0,1
train/0004/dia703_utt4,0,0,0,0,0,0,1
train/0001/dia703_utt5,0,0,0,0,0,0,1
train/0004/dia703_utt6,0,0,0,0,1,0,0
train/0003/dia704_utt0,0,0,0,0,1,0,0
train/0004/dia704_utt1,1,0,0,0,0,0,0
train/0003/dia704_utt2,1,0,0,0,0,0,0
train/0004/dia704_utt3,1,0,0,0,0,0,0
train/0003/dia704_utt4,1,0,0,0,0,0,0
train/0000/dia705_utt0,0,0,0,0,1,0,0
train/0003/dia705_utt1,0,0,0,0,1,0,0
train/0000/dia705_utt2,0,0,0,1,0,0,0
train/0000/dia705_utt3,0,0,0,1,0,0,0
train/0003/dia705_utt4,0,0,0,0,1,0,0
train/0000/dia705_utt5,0,0,0,1,0,0,0
train/0000/dia705_utt6,0,0,0,1,0,0,0
train/0000/dia705_utt7,0,0,0,1,0,0,0
train/0001/dia705_utt8,0,0,0,0,1,0,0
train/0001/dia706_utt0,0,0,0,0,1,0,0
train/0003/dia706_utt1,0,0,0,1,0,0,0
train/0003/dia706_utt10,0,0,0,1,0,0,0
train/0001/dia706_utt2,0,0,0,0,0,0,1
train/0003/dia706_utt3,0,0,0,0,1,0,0
train/0001/dia706_utt4,0,0,0,0,1,0,0
train/0003/dia706_utt5,0,0,0,1,0,0,0
train/0003/dia706_utt6,0,0,0,1,0,0,0
train/0001/dia706_utt7,0,0,0,0,1,0,0
train/0003/dia706_utt8,0,0,0,1,0,0,0
train/0001/dia706_utt9,0,0,0,1,0,0,0
train/0000/dia707_utt0,1,0,0,0,0,0,0
train/0000/dia707_utt1,0,0,0,0,1,0,0
train/0000/dia707_utt10,1,0,0,0,0,0,0
train/0000/dia707_utt11,1,0,0,0,0,0,0
train/0000/dia707_utt12,1,0,0,0,0,0,0
train/0000/dia707_utt13,0,0,0,1,0,0,0
train/0000/dia707_utt14,1,0,0,0,0,0,0
train/0011/dia707_utt15,0,0,0,0,1,0,0
train/0000/dia707_utt2,0,0,0,0,1,0,0
train/0000/dia707_utt3,0,0,0,0,1,0,0
train/0000/dia707_utt4,0,0,0,0,1,0,0
train/0000/dia707_utt5,0,0,0,0,1,0,0
train/0000/dia707_utt6,0,0,0,0,1,0,0
train/0000/dia707_utt7,0,0,0,0,1,0,0
train/0000/dia707_utt8,0,0,0,0,0,0,1
train/0000/dia707_utt9,0,0,0,0,0,0,1
train/0000/dia708_utt0,0,0,0,0,1,0,0
train/0003/dia709_utt0,0,0,0,1,0,0,0
train/0004/dia709_utt1,0,0,0,1,0,0,0
train/0252/dia70_utt0,0,0,0,1,0,0,0
train/0004/dia70_utt1,0,0,0,0,1,0,0
train/0003/dia70_utt2,0,0,0,0,1,0,0
